price_per_tonne,yield_t_per_m2
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
481,0.00881
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
314,9.00E-04
